data,veiculo,ano,tipo,cod_fipe,preco
2019-04-01,Ford _ Ka 1.5 FreeStyle 12V Flex 5p Mec. _ ,Zero KM,Carro,003458-4,62236
2019-04-01,Ford _ Ka 1.0 SEL TiVCT Flex 5p _ ,Zero KM,Carro,003409-6,47738
2019-04-01,Ford _ Ka 1.0 SE/SE Plus TiVCT Flex 5p _ Gasolina,2019,Carro,003408-8,40466
2019-04-01,Ford _ Ka 1.0 SE/SE Plus TiVCT Flex 5p _ ,Zero KM,Carro,003408-8,44560
2019-04-01,Chevrolet _ ONIX HATCH Joy 1.0 8V Flex 5p Mec. _ ,Zero KM,Carro,004473-3,41370
2019-04-01,Chevrolet _ ONIX HATCH Joy 1.0 8V Flex 5p Mec. _ Gasolina,2019,Carro,004473-3,37802
2019-04-01,Chevrolet _ ONIX HATCH LT 1.0 8V FlexPower 5p Mec. _ ,Zero KM,Carro,004424-5,46613
2019-04-01,Chevrolet _ ONIX HATCH LT 1.0 8V FlexPower 5p Mec. _ Gasolina,2019,Carro,004424-5,43261
2019-04-01,Chevrolet _ ONIX HATCH LT 1.4 8V FlexPower 5p Aut. _ ,Zero KM,Carro,004438-5,56650
2019-04-01,Chevrolet _ ONIX HATCH LT 1.4 8V FlexPower 5p Aut. _ Gasolina,2019,Carro,004438-5,51559
2019-04-01,Ford _ Ka 1.5 Sedan SE 12V Flex 4p Mec. _ Gasolina,2019,Carro,003463-0,49172
2019-04-01,Chevrolet _ ONIX HATCH LT 1.4 8V FlexPower 5p Mec. _ ,Zero KM,Carro,004425-3,50919
2019-04-01,Chevrolet _ ONIX HATCH LTZ 1.4 8V FlexPower 5p Aut. _ ,Zero KM,Carro,004439-3,60050
2019-04-01,Chevrolet _ ONIX HATCH LTZ 1.4 8V FlexPower 5p Aut. _ Gasolina,2019,Carro,004439-3,55702
2019-04-01,Chevrolet _ ONIX HATCH LTZ 1.4 8V FlexPower 5p Mec. _ ,Zero KM,Carro,004426-1,56253
2019-04-01,Chevrolet _ ONIX HATCH LTZ 1.4 8V FlexPower 5p Mec. _ Gasolina,2019,Carro,004426-1,51894
2019-04-01,Ford _ Ka 1.0 S TiVCT Flex 5p _ ,Zero KM,Carro,003448-7,42742
2019-04-01,Ford _ Ka 1.0 S TiVCT Flex 5p _ Gasolina,2019,Carro,003448-7,39271
2019-04-01,Chevrolet _ ONIX HATCH LT 1.4 8V FlexPower 5p Mec. _ Gasolina,2019,Carro,004425-3,46700
2019-04-01,Hyundai _ HB20 R spec 1.6 Flex 16V Aut. _ Gasolina,2019,Carro,015124-6,55402
2019-04-01,Ford _ Ka 1.5 Sedan SE Plus 12V Flex 4p Aut. _ ,Zero KM,Carro,003465-7,61819
2019-04-01,Ford _ Ka 1.5 Sedan SE Plus 12V Flex 4p Mec. _ ,Zero KM,Carro,003466-5,57266
2019-04-01,Hyundai _ HB20 Premium 1.6 Flex 16V Aut. _ Gasolina,2019,Carro,015092-4,59841
2019-04-01,Hyundai _ HB20 Premium 1.6 Flex 16V Aut. _ ,Zero KM,Carro,015092-4,65500
2019-04-01,Hyundai _ HB20 Copa do Mundo 1.6 Flex 16V Aut. _ Gasolina,2019,Carro,015111-4,53340
2019-04-01,Hyundai _ HB20 Copa do Mundo 1.6 Flex 16V Aut. _ ,Zero KM,Carro,015111-4,59562
2019-04-01,Hyundai _ HB20 Copa do Mundo 1.0 Flex 12V Mec. _ Gasolina,2019,Carro,015109-2,44415
2019-04-01,Hyundai _ HB20 Copa do Mundo 1.0 Flex 12V Mec. _ ,Zero KM,Carro,015109-2,47950
2019-04-01,Hyundai _ HB20 Comfort Plus 1.0 TB Flex 12V Mec. _ Gasolina,2019,Carro,015126-2,45380
2019-04-01,Hyundai _ HB20 Comfort Plus 1.0 TB Flex 12V Mec. _ ,Zero KM,Carro,015126-2,50518
2019-04-01,Hyundai _ HB20 Comf./C.Plus/C.Style 1.0 Flex 12V _ Gasolina,2019,Carro,015088-6,42536
2019-04-01,Hyundai _ HB20 Comf./C.Plus/C.Style 1.0 Flex 12V _ ,Zero KM,Carro,015088-6,46489
2019-04-01,Hyundai _ HB20 C.Style/C.Plus 1.6 Flex 16V Aut. _ Gasolina,2019,Carro,015090-8,52840
2019-04-01,Hyundai _ HB20 C.Style/C.Plus 1.6 Flex 16V Aut. _ ,Zero KM,Carro,015090-8,57727
2019-04-01,Hyundai _ HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec. _ Gasolina,2019,Carro,015089-4,47710
2019-04-01,Hyundai _ HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec. _ ,Zero KM,Carro,015089-4,51582
2019-04-01,Hyundai _ HB20 5 Anos 1.6 Flex 16V Aut. _ ,Zero KM,Carro,015150-5,60856
2019-04-01,Hyundai _ HB20 5 Anos 1.0 Flex 12V Mec. _ ,Zero KM,Carro,015147-5,49955
2019-04-01,Hyundai _ HB20 1 Million 1.6 Flex 16V Aut. _ Gasolina,2019,Carro,015158-0,57436
2019-04-01,Ford _ Ka 1.5 Sedan SE Plus 12V Flex 4p Mec. _ Gasolina,2019,Carro,003466-5,50626
2019-04-01,Ford _ Ka 1.5 Sedan SEL 12V Flex 4p Mec. _ ,Zero KM,Carro,003468-1,65261
2019-04-01,Ford _ Ka 1.5 Sedan SEL 12V Flex 4p Mec. _ Gasolina,2019,Carro,003468-1,57092
2019-04-01,Ford _ Ka 1.5 Sedan TITANIUM 12V Flex 4p Aut. _ ,Zero KM,Carro,003456-8,70250
2019-04-01,Ford _ Ka 1.5 Sedan TITANIUM 12V Flex 4p Aut. _ Gasolina,2019,Carro,003456-8,59781
2019-04-01,Ford _ Ka 1.5 TITANIUM 12V Flex 5p Aut. _ ,Zero KM,Carro,003467-3,66885
2019-04-01,Ford _ Ka 1.5 Sedan SE Plus 12V Flex 4p Aut. _ Gasolina,2019,Carro,003465-7,55335
2019-04-01,Ford _ Ka 1.5 TITANIUM 12V Flex 5p Aut. _ Gasolina,2019,Carro,003467-3,58662
2019-04-01,Ford _ Ka+ Sedan 1.0 SE/SE PLUS TiVCT Flex 4p _ Gasolina,2019,Carro,003412-6,43155
2019-04-01,Ford _ Ka+ Sedan 1.0 SEL TiCVT Flex 4p _ ,Zero KM,Carro,003413-4,51354
2019-04-01,Ford _ Ka+ Sedan 1.5 ADVANCED 16V Flex 4p _ ,Zero KM,Carro,003446-0,54990
2019-04-01,Ford _ Ka+ Sedan 1.5 SE/SE PLUS 16V Flex 4p _ ,Zero KM,Carro,003414-2,51106
2019-04-01,Ford _ Ka+ Sedan 1.5 SEL 16V Flex 4p _ ,Zero KM,Carro,003415-0,56081
2019-04-01,Hyundai _ HB20 1 Million 1.6 Flex 16V Aut. _ ,Zero KM,Carro,015158-0,62427
2019-04-01,Ford _ Ka+ Sedan 1.0 SE/SE PLUS TiVCT Flex 4p _ ,Zero KM,Carro,003412-6,47780
2019-04-01,Chevrolet _ ONIX HATCH EFFECT 1.4 8V F.Power 5p Mec. _ Gasolina,2019,Carro,004460-1,49311
2019-04-01,Chevrolet _ ONIX HATCH EFFECT 1.4 8V F.Power 5p Mec. _ ,Zero KM,Carro,004460-1,54283
2019-04-01,Ford _ Ka 1.5 FreeStyle 12V Flex 5p Aut. _ Gasolina,2019,Carro,003457-6,58763
2019-04-01,Ford _ Ka 1.5 FreeStyle 12V Flex 5p Aut. _ ,Zero KM,Carro,003457-6,65898
2019-04-01,Chevrolet _ ONIX HATCH ADVANTAGE 1.4 8V Flex 5p Aut. _ ,Zero KM,Carro,004488-1,53740
2019-04-01,Chevrolet _ ONIX HATCH ACTIV 1.4 8V Flex 5p Mec. _ Gasolina,2019,Carro,004472-5,54852
2019-04-01,Chevrolet _ ONIX HATCH ACTIV 1.4 8V Flex 5p Mec. _ ,Zero KM,Carro,004472-5,59124
2019-04-01,Chevrolet _ ONIX HATCH ACTIV 1.4 8V Flex 5P Aut. _ Gasolina,2019,Carro,004471-7,60196
2019-04-01,Chevrolet _ ONIX HATCH ACTIV 1.4 8V Flex 5P Aut. _ ,Zero KM,Carro,004471-7,64947
2019-04-01,Chevrolet _ ONIX HATCH ADVANTAGE 1.4 8V Flex 5p Aut. _ Gasolina,2019,Carro,004488-1,48459
2019-05-01,Chevrolet _ ONIX HATCH LT 1.0 8V FlexPower 5p Mec. _ ,Zero KM,Carro,004424-5,47245
2019-05-01,Hyundai _ HB20S Style 1.6 Flex 16V Aut. _ ,Zero KM,Carro,015155-6,65125
2019-05-01,Hyundai _ HB20S Style 1.6 Flex 16V Aut. _ Gasolina,2019,Carro,015155-6,55693
2019-05-01,Hyundai _ HB20S Unique 1.0 Flex 12V Mec. _ ,Zero KM,Carro,015161-0,49037
2019-05-01,Hyundai _ HB20S Unique 1.0 Flex 12V Mec. _ Gasolina,2019,Carro,015161-0,42087
2019-05-01,Hyundai _ HB20X Premium 1.6 Flex 16V Aut. _ ,Zero KM,Carro,015097-5,70613
2019-05-01,Hyundai _ HB20X Premium 1.6 Flex 16V Aut. _ Gasolina,2019,Carro,015097-5,64987
2019-05-01,Hyundai _ HB20X Style 1.6 Flex 16v Mec. _ ,Zero KM,Carro,015094-0,61240
2019-05-01,Hyundai _ HB20X Style 1.6 Flex 16V Aut. _ Gasolina,2019,Carro,015095-9,60632
2019-05-01,Hyundai _ HB20S Premium 1.6 Flex 16V Aut. 4p _ Gasolina,2019,Carro,015103-3,63735
2019-05-01,Hyundai _ HB20X Style 1.6 Flex 16v Mec. _ Gasolina,2019,Carro,015094-0,55262
2019-05-01,Fiat _ ARGO 1.0 6V Flex. _ ,Zero KM,Carro,001509-1,46307
2019-05-01,Fiat _ ARGO 1.0 6V Flex. _ Gasolina,2019,Carro,001509-1,39994
2019-05-01,Hyundai _ HB20X Style 1.6 Flex 16V Aut. _ ,Zero KM,Carro,015095-9,66882
2019-05-01,Hyundai _ HB20S Premium 1.6 Flex 16V Aut. 4p _ ,Zero KM,Carro,015103-3,70490
2019-05-01,Hyundai _ HB20S Comfort Plus 1.0 TB Flex 12V Mec. _ Gasolina,2019,Carro,015128-9,49595
2019-05-01,Hyundai _ HB20S Copa do Mundo 1.6 Flex 16V Aut. _ ,Zero KM,Carro,015114-9,65951
2019-05-01,Hyundai _ HB20S Copa do Mundo 1.0 Flex 12V Mec. _ Gasolina,2019,Carro,015112-2,47365
2019-05-01,Hyundai _ HB20S Copa do Mundo 1.0 Flex 12V Mec. _ ,Zero KM,Carro,015112-2,51485
2019-05-01,Fiat _ ARGO DRIVE 1.0 6V Flex _ ,Zero KM,Carro,001494-0,48573
2019-05-01,Hyundai _ HB20S Comfort Plus 1.0 TB Flex 12V Mec. _ ,Zero KM,Carro,015128-9,58270
2019-05-01,Hyundai _ HB20S C.Style/C.Plus1.6 Flex 16V Aut. 4p _ Gasolina,2019,Carro,015101-7,57877
2019-05-01,Hyundai _ HB20S C.Style/C.Plus1.6 Flex 16V Aut. 4p _ ,Zero KM,Carro,015101-7,64708
2019-05-01,Hyundai _ HB20S C.Plus/C.Style1.0 Flex 12V Mec. 4P _ Gasolina,2019,Carro,015099-1,47245
2019-05-01,Hyundai _ HB20S C.Plus/C.Style1.0 Flex 12V Mec. 4P _ ,Zero KM,Carro,015099-1,51411
2019-05-01,Hyundai _ HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p _ Gasolina,2019,Carro,015100-9,54711
2019-05-01,Hyundai _ HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p _ ,Zero KM,Carro,015100-9,58985
2019-05-01,Hyundai _ HB20S 5 Anos 1.6 Flex 16V Aut. _ ,Zero KM,Carro,015149-1,63549
2019-05-01,Hyundai _ HB20S 1 Million 1.6 Flex 16V Aut. 4p _ Gasolina,2019,Carro,015160-2,57373
2019-05-01,Hyundai _ HB20S 1 Million 1.6 Flex 16V Aut. 4p _ ,Zero KM,Carro,015160-2,65622
2019-05-01,Hyundai _ HB20S Copa do Mundo 1.6 Flex 16V Aut. _ Gasolina,2019,Carro,015114-9,59225
2019-05-01,Fiat _ ARGO DRIVE 1.0 6V Flex _ Gasolina,2019,Carro,001494-0,43625
2019-05-01,Fiat _ ARGO DRIVE GSR 1.3 8V Flex _ Gasolina,2019,Carro,001492-3,51133
2019-05-01,Fiat _ ARGO DRIVE 1.3 8V Flex _ Gasolina,2019,Carro,001493-1,49752
2019-05-01,VolksWagen _ Golf Variant High. 250 1.4 TSI Flex Aut. _ ,Zero KM,Carro,005498-4,118780
2019-05-01,VolksWagen _ Golf Variant Comf. 250 1.4 TSI Flex Aut. _ ,Zero KM,Carro,005497-6,100320
2019-05-01,VolksWagen _ Golf Highline 250 TSI 1.4 Flex 16V Aut. _ ,Zero KM,Carro,005495-0,110602
2019-05-01,VolksWagen _ Golf GTi 350 TSI 2.0 230cv 16V Aut. _ Gasolina,2019,Carro,005496-8,139986
2019-05-01,VolksWagen _ Golf GTi 350 TSI 2.0 230cv 16V Aut. _ ,Zero KM,Carro,005496-8,152508
2019-05-01,VolksWagen _ Golf Comfort. 200 TSI 1.0 Flex 12V Aut. _ ,Zero KM,Carro,005494-1,88326
2019-05-01,VolksWagen _ Gol Trendline 1.6 T.Flex 8V 5p _ ,Zero KM,Carro,005397-0,41871
2019-05-01,VolksWagen _ Gol TRACK 1.0 Total Flex 12V 5p _ ,Zero KM,Carro,005469-0,44952
2019-05-01,VolksWagen _ Gol Comfortline 1.6 T. Flex 8V 5p _ ,Zero KM,Carro,005392-9,48647
2019-05-01,VolksWagen _ Gol 1.6 MSI Flex 8V 5p _ Gasolina,2019,Carro,005491-7,42914
2019-05-01,VolksWagen _ Gol 1.6 MSI Flex 8V 5p _ ,Zero KM,Carro,005491-7,51869
2019-05-01,VolksWagen _ Gol 1.6 MSI Flex 16V 5p Aut. _ Gasolina,2019,Carro,005502-6,47775
2019-05-01,VolksWagen _ Gol 1.6 MSI Flex 16V 5p Aut. _ ,Zero KM,Carro,005502-6,54796
2019-05-01,VolksWagen _ Gol 1.0 Flex 12V 5p _ Gasolina,2019,Carro,005490-9,38363
2019-05-01,VolksWagen _ Gol 1.0 Flex 12V 5p _ ,Zero KM,Carro,005490-9,44742
2019-05-01,Fiat _ Ducato MaxiCargo 2.3 16V Diesel _ Diesel,2019,Carro,001500-8,114965
2019-05-01,Fiat _ Ducato MaxiCargo 2.3 16V Diesel _ ,Zero KM,Carro,001500-8,133219
2019-05-01,Fiat _ ARGO DRIVE GSR 1.3 8V Flex _ ,Zero KM,Carro,001492-3,60015
2019-05-01,Hyundai _ HB20 Unique 1.0 Flex 12V Mec. _ Gasolina,2019,Carro,015156-4,40547
2019-05-01,Fiat _ ARGO HGT 1.8 16V Flex Aut. _ ,Zero KM,Carro,001488-5,73464
2019-05-01,Fiat _ ARGO HGT 1.8 16V Flex Aut. _ Gasolina,2019,Carro,001488-5,64571
2019-05-01,Fiat _ ARGO HGT 1.8 16V Flex Mec. _ ,Zero KM,Carro,001490-7,66730
2019-05-01,Fiat _ ARGO HGT 1.8 16V Flex Mec. _ Gasolina,2019,Carro,001490-7,58674
2019-05-01,Fiat _ ARGO DRIVE 1.3 8V Flex _ ,Zero KM,Carro,001493-1,54111
2019-05-01,Fiat _ ARGO PRECISION 1.8 16V Flex Aut. _ ,Zero KM,Carro,001489-3,69170
2019-05-01,Fiat _ ARGO PRECISION 1.8 16V Flex Mec. _ ,Zero KM,Carro,001491-5,63519
2019-05-01,Fiat _ ARGO PRECISION 1.8 16V Flex Mec. _ Gasolina,2019,Carro,001491-5,56331
2019-05-01,Fiat _ Ducato Cargo Curto 2.3 16V Diesel _ ,Zero KM,Carro,001497-4,114871
2019-05-01,Fiat _ Ducato Cargo Curto 2.3 16V Diesel _ Diesel,2019,Carro,001497-4,98836
2019-05-01,Fiat _ Ducato Cargo Médio 2.3 16V Diesel _ ,Zero KM,Carro,001498-2,127157
2019-05-01,Fiat _ Ducato Cargo Médio 2.3 16V Diesel _ Diesel,2019,Carro,001498-2,107330
2019-05-01,Fiat _ ARGO PRECISION 1.8 16V Flex Aut. _ Gasolina,2019,Carro,001489-3,60347
2019-05-01,Hyundai _ HB20 Unique 1.0 Flex 12V Mec. _ ,Zero KM,Carro,015156-4,43607
2019-05-01,Hyundai _ HB20 R spec Limited 1.6 flex 16V Aut. _ ,Zero KM,Carro,015154-8,64267
2019-05-01,Hyundai _ HB20 R spec 1.6 Flex 16V Aut. _ Gasolina,2019,Carro,015124-6,55781
2019-05-01,Ford _ Ka 1.0 SE/SE Plus TiVCT Flex 5p _ ,Zero KM,Carro,003408-8,44810
2019-05-01,Ford _ Ka 1.0 SE/SE Plus TiVCT Flex 5p _ Gasolina,2019,Carro,003408-8,40609
2019-05-01,Ford _ Ka 1.5 FreeStyle 12V Flex 5p Aut. _ ,Zero KM,Carro,003457-6,66237
2019-05-01,Ford _ Ka 1.5 FreeStyle 12V Flex 5p Aut. _ Gasolina,2019,Carro,003457-6,60102
2019-05-01,Ford _ Ka 1.5 FreeStyle 12V Flex 5p Mec. _ ,Zero KM,Carro,003458-4,62435
2019-05-01,Ford _ Ka 1.5 FreeStyle 12V Flex 5p Mec. _ Gasolina,2019,Carro,003458-4,55589
2019-05-01,Ford _ Ka 1.0 S TiVCT Flex 5p _ Gasolina,2019,Carro,003448-7,39879
2019-05-01,Ford _ Ka 1.5 SE 12V Flex 5p Aut. _ ,Zero KM,Carro,003459-2,54693
2019-05-01,Ford _ Ka 1.5 SE 12V Flex 5p Mec. _ ,Zero KM,Carro,003462-2,50276
2019-05-01,Ford _ Ka 1.5 SE 12V Flex 5p Mec. _ Gasolina,2019,Carro,003462-2,46667
2019-05-01,Ford _ Ka 1.5 SE Plus 12V Flex 5p Aut. _ ,Zero KM,Carro,003460-6,57592
2019-05-01,Ford _ Ka 1.5 SE Plus 12V Flex 5p Aut. _ Gasolina,2019,Carro,003460-6,53318
2019-05-01,Ford _ Ka 1.5 SE Plus 12V Flex 5p Mec. _ Gasolina,2019,Carro,003461-4,49417
2019-05-01,Ford _ Ka 1.5 Sedan SE 12V Flex 4p Aut. _ ,Zero KM,Carro,003464-9,58772
2019-05-01,Ford _ Ka 1.5 SE 12V Flex 5p Aut. _ Gasolina,2019,Carro,003459-2,50465
2019-05-01,Ford _ Ka 1.0 S TiVCT Flex 5p _ ,Zero KM,Carro,003448-7,43234
2019-05-01,Chevrolet _ ONIX HATCH LTZ 1.4 8V FlexPower 5p Mec. _ Gasolina,2019,Carro,004426-1,52625
2019-05-01,Chevrolet _ ONIX HATCH LTZ 1.4 8V FlexPower 5p Mec. _ ,Zero KM,Carro,004426-1,57331
2019-05-01,Chevrolet _ ONIX HATCH Joy 1.0 8V Flex 5p Mec. _ Gasolina,2019,Carro,004473-3,37695
2019-05-01,Chevrolet _ ONIX HATCH Joy 1.0 8V Flex 5p Mec. _ ,Zero KM,Carro,004473-3,41790
2019-05-01,Chevrolet _ ONIX HATCH EFFECT 1.4 8V F.Power 5p Mec. _ Gasolina,2019,Carro,004460-1,49882
2019-05-01,Chevrolet _ ONIX HATCH LT 1.4 8V FlexPower 5p Aut. _ ,Zero KM,Carro,004438-5,57414
2019-05-01,Chevrolet _ ONIX HATCH ADVANTAGE 1.4 8V Flex 5p Aut. _ Gasolina,2019,Carro,004488-1,49104
2019-05-01,Chevrolet _ ONIX HATCH ADVANTAGE 1.4 8V Flex 5p Aut. _ ,Zero KM,Carro,004488-1,54338
2019-05-01,Chevrolet _ ONIX HATCH ACTIV 1.4 8V Flex 5p Mec. _ Gasolina,2019,Carro,004472-5,55549
2019-05-01,Chevrolet _ ONIX HATCH ACTIV 1.4 8V Flex 5p Mec. _ ,Zero KM,Carro,004472-5,59949
2019-05-01,Chevrolet _ ONIX HATCH ACTIV 1.4 8V Flex 5P Aut. _ Gasolina,2019,Carro,004471-7,61059
2019-05-01,Chevrolet _ ONIX HATCH ACTIV 1.4 8V Flex 5P Aut. _ ,Zero KM,Carro,004471-7,65743
2019-05-01,Chevrolet _ ONIX HATCH LT 1.4 8V FlexPower 5p Aut. _ Gasolina,2019,Carro,004438-5,51896
2019-05-01,Chevrolet _ ONIX HATCH LT 1.4 8V FlexPower 5p Mec. _ ,Zero KM,Carro,004425-3,51164
2019-05-01,Chevrolet _ ONIX HATCH LT 1.4 8V FlexPower 5p Mec. _ Gasolina,2019,Carro,004425-3,47438
2019-05-01,Chevrolet _ ONIX HATCH LTZ 1.4 8V FlexPower 5p Aut. _ ,Zero KM,Carro,004439-3,60987
2019-05-01,Chevrolet _ ONIX HATCH LTZ 1.4 8V FlexPower 5p Aut. _ Gasolina,2019,Carro,004439-3,55712
2019-05-01,Ford _ Ka 1.5 Sedan SE 12V Flex 4p Aut. _ Gasolina,2019,Carro,003464-9,52891
2019-05-01,Ford _ Ka 1.5 Sedan SE 12V Flex 4p Mec. _ ,Zero KM,Carro,003463-0,53694
2019-05-01,Ford _ Ka 1.5 Sedan SE 12V Flex 4p Mec. _ Gasolina,2019,Carro,003463-0,49651
2019-05-01,Ford _ Ka 1.5 Sedan SE Plus 12V Flex 4p Aut. _ ,Zero KM,Carro,003465-7,62085
2019-05-01,Hyundai _ HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec. _ ,Zero KM,Carro,015089-4,52100
2019-05-01,Hyundai _ HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec. _ Gasolina,2019,Carro,015089-4,47954
2019-05-01,Hyundai _ HB20 C.Style/C.Plus 1.6 Flex 16V Aut. _ ,Zero KM,Carro,015090-8,58373
2019-05-01,Hyundai _ HB20 C.Style/C.Plus 1.6 Flex 16V Aut. _ Gasolina,2019,Carro,015090-8,53651
2019-05-01,Hyundai _ HB20 Comf./C.Plus/C.Style 1.0 Flex 12V _ ,Zero KM,Carro,015088-6,46990
2019-05-01,Hyundai _ HB20 Comf./C.Plus/C.Style 1.0 Flex 12V _ Gasolina,2019,Carro,015088-6,42608
2019-05-01,Hyundai _ HB20 Comfort Plus 1.0 TB Flex 12V Mec. _ ,Zero KM,Carro,015126-2,51190
2019-05-01,Hyundai _ HB20 Comfort Plus 1.0 TB Flex 12V Mec. _ Gasolina,2019,Carro,015126-2,45765
2019-05-01,Hyundai _ HB20 Copa do Mundo 1.0 Flex 12V Mec. _ ,Zero KM,Carro,015109-2,48055
2019-05-01,Hyundai _ HB20 Copa do Mundo 1.0 Flex 12V Mec. _ Gasolina,2019,Carro,015109-2,44321
2019-05-01,Hyundai _ HB20 Copa do Mundo 1.6 Flex 16V Aut. _ ,Zero KM,Carro,015111-4,58880
2019-05-01,Hyundai _ HB20 Copa do Mundo 1.6 Flex 16V Aut. _ Gasolina,2019,Carro,015111-4,54416
2019-05-01,Hyundai _ HB20 Premium 1.6 Flex 16V Aut. _ ,Zero KM,Carro,015092-4,66537
2019-05-01,Hyundai _ HB20 Premium 1.6 Flex 16V Aut. _ Gasolina,2019,Carro,015092-4,60577
2019-05-01,Hyundai _ HB20 R spec 1.6 Flex 16V Aut. _ ,Zero KM,Carro,015124-6,64237
2019-05-01,Hyundai _ HB20 5 Anos 1.6 Flex 16V Aut. _ ,Zero KM,Carro,015150-5,60160
2019-05-01,Chevrolet _ ONIX HATCH LT 1.0 8V FlexPower 5p Mec. _ Gasolina,2019,Carro,004424-5,43743
2019-05-01,Hyundai _ HB20 5 Anos 1.0 Flex 12V Mec. _ ,Zero KM,Carro,015147-5,49383
2019-05-01,Hyundai _ HB20 1 Million 1.6 Flex 16V Aut. _ ,Zero KM,Carro,015158-0,61713
2019-05-01,Ford _ Ka 1.5 Sedan SE Plus 12V Flex 4p Aut. _ Gasolina,2019,Carro,003465-7,56939
2019-05-01,Ford _ Ka 1.5 Sedan SE Plus 12V Flex 4p Mec. _ ,Zero KM,Carro,003466-5,57306
2019-05-01,Ford _ Ka 1.5 Sedan SE Plus 12V Flex 4p Mec. _ Gasolina,2019,Carro,003466-5,51648
2019-05-01,Ford _ Ka 1.5 Sedan SEL 12V Flex 4p Mec. _ ,Zero KM,Carro,003468-1,65544
2019-05-01,Ford _ Ka 1.5 Sedan SEL 12V Flex 4p Mec. _ Gasolina,2019,Carro,003468-1,56726
2019-05-01,Ford _ Ka 1.5 Sedan TITANIUM 12V Flex 4p Aut. _ ,Zero KM,Carro,003456-8,70518
2019-05-01,Ford _ Ka 1.5 Sedan TITANIUM 12V Flex 4p Aut. _ Gasolina,2019,Carro,003456-8,61455
2019-05-01,Ford _ Ka 1.5 TITANIUM 12V Flex 5p Aut. _ ,Zero KM,Carro,003467-3,66723
2019-05-01,Ford _ Ka 1.5 TITANIUM 12V Flex 5p Aut. _ Gasolina,2019,Carro,003467-3,60363
2019-05-01,Ford _ Ka+ Sedan 1.0 SE/SE PLUS TiVCT Flex 4p _ ,Zero KM,Carro,003412-6,48234
2019-05-01,Ford _ Ka+ Sedan 1.0 SE/SE PLUS TiVCT Flex 4p _ Gasolina,2019,Carro,003412-6,43685
2019-05-01,Ford _ Ka+ Sedan 1.0 SEL TiCVT Flex 4p _ ,Zero KM,Carro,003413-4,50766
2019-05-01,Ford _ Ka+ Sedan 1.5 ADVANCED 16V Flex 4p _ ,Zero KM,Carro,003446-0,54361
2019-05-01,Ford _ Ka+ Sedan 1.5 SE/SE PLUS 16V Flex 4p _ ,Zero KM,Carro,003414-2,50521
2019-05-01,Ford _ Ka+ Sedan 1.5 SEL 16V Flex 4p _ ,Zero KM,Carro,003415-0,55439
2019-05-01,Hyundai _ HB20 1 Million 1.6 Flex 16V Aut. _ Gasolina,2019,Carro,015158-0,57068
2019-05-01,Chevrolet _ ONIX HATCH EFFECT 1.4 8V F.Power 5p Mec. _ ,Zero KM,Carro,004460-1,55057
2019-05-01,Ford _ Ka 1.5 SE Plus 12V Flex 5p Mec. _ ,Zero KM,Carro,003461-4,53151
2019-06-01,Hyundai _ HB20 Comfort Plus 1.0 TB Flex 12V Mec. _ Gasolina,2019,Carro,015126-2,45540
2019-06-01,Hyundai _ HB20X Premium 1.6 Flex 16V Aut. _ ,Zero KM,Carro,015097-5,70885
2019-06-01,Hyundai _ HB20X Premium 1.6 Flex 16V Aut. _ Gasolina,2019,Carro,015097-5,64846
2019-06-01,Hyundai _ HB20X Style 1.6 Flex 16V Aut. _ ,Zero KM,Carro,015095-9,67367
2019-06-01,Hyundai _ HB20X Style 1.6 Flex 16V Aut. _ Gasolina,2019,Carro,015095-9,61654
2019-06-01,Hyundai _ HB20X Style 1.6 Flex 16v Mec. _ ,Zero KM,Carro,015094-0,62326
2019-06-01,Hyundai _ HB20X Style 1.6 Flex 16v Mec. _ Gasolina,2019,Carro,015094-0,54924
2019-06-01,Hyundai _ HB20S Unique 1.0 Flex 12V Mec. _ Gasolina,2019,Carro,015161-0,41901
2019-06-01,Fiat _ ARGO 1.0 6V Flex. _ ,Zero KM,Carro,001509-1,46785
2019-06-01,Fiat _ ARGO 1.0 6V Flex. _ Gasolina,2019,Carro,001509-1,39745
2019-06-01,Fiat _ ARGO DRIVE 1.0 6V Flex _ ,Zero KM,Carro,001494-0,50070
2019-06-01,Fiat _ ARGO DRIVE 1.0 6V Flex _ Gasolina,2020,Carro,001494-0,44968
2019-06-01,Fiat _ ARGO DRIVE 1.0 6V Flex _ Gasolina,2019,Carro,001494-0,43451
2019-06-01,Fiat _ ARGO DRIVE 1.3 8V Flex _ ,Zero KM,Carro,001493-1,54695
2019-06-01,Fiat _ ARGO DRIVE 1.3 8V Flex _ Gasolina,2020,Carro,001493-1,50161
2019-06-01,Fiat _ ARGO 1.0 6V Flex. _ Gasolina,2020,Carro,001509-1,41639
2019-06-01,Hyundai _ HB20S Unique 1.0 Flex 12V Mec. _ ,Zero KM,Carro,015161-0,48827
2019-06-01,Hyundai _ HB20S Style 1.6 Flex 16V Aut. _ Gasolina,2019,Carro,015155-6,55347
